STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-122,1653.54,10.334,-48.933,62.768,1.38,0.3171,2.174,Lower_BTL
ABAB,ABB-122,1653.6924,10.712,-49.218,65.982,1.332,0.3374,2.077,Lower_BTL
ABAB,ABB-122,1653.8448,11.388,-49.3371,69.197,1.445,0.3447,1.987,Lower_BTL
ABAB,ABB-122,1653.9972,11.636,-49.4572,75.267,1.567,0.3521,1.897,Lower_BTL
ABAB,ABB-122,1654.1496,11.865,-49.5772,81.337,1.7,0.3553,1.914,Lower_BTL
ABAB,ABB-122,1654.302,12.175,-49.6963,87.407,1.926,0.3244,1.999,Lower_BTL
ABAB,ABB-122,1654.4544,12.444,-49.8164,84.247,2.183,0.2969,2.084,Lower_BTL
ABAB,ABB-122,1654.6068,12.585,-49.9364,80.263,2.366,0.2734,2.164,Lower_BTL
ABAB,ABB-122,1654.7592,12.725,-50.0555,76.28,2.386,0.2491,2.16,Lower_BTL
ABAB,ABB-122,1654.9116,12.702,-50.2756,72.754,2.407,0.2274,2.156,Lower_BTL
ABAB,ABB-122,1655.064,11.331,-50.4956,72.261,2.428,0.206,2.152,Lower_BTL
ABAB,ABB-122,1655.2164,10.824,-50.7147,71.769,2.292,0.1964,2.147,Lower_BTL
ABAB,ABB-122,1655.3688,10.497,-50.9348,71.276,2.163,0.2001,2.143,Lower_BTL
ABAB,ABB-122,1655.5212,10.705,-51.1548,70.783,2.042,0.2253,2.18,Lower_BTL
ABAB,ABB-122,1655.6736,10.955,-51.3739,74.364,1.959,0.2753,2.116,Lower_BTL
ABAB,ABB-122,1655.826,11.206,-50.981,77.944,1.879,0.2964,2.052,Lower_BTL
ABAB,ABB-122,1655.9784,12.526,-50.587,86.835,1.803,0.2978,2.076,Lower_BTL
ABAB,ABB-122,1656.1308,12.849,-50.1941,88.2,1.82,0.2992,2.066,Lower_BTL
ABAB,ABB-122,1656.2832,13.171,-49.8002,88.826,1.837,0.291,2.055,Lower_BTL
ABAB,ABB-122,1656.4356,13.066,-49.4072,91.433,1.854,0.2301,2.295,Lower_BTL
ABAB,ABB-122,1656.588,12.961,-49.1653,94.04,1.871,0.2253,2.313,Lower_BTL
ABAB,ABB-122,1656.7404,12.5,-48.9234,98.526,1.888,0.2205,2.297,Lower_BTL
ABAB,ABB-122,1656.8928,12.236,-48.6804,103.012,2.067,0.2433,2.302,Lower_BTL
ABAB,ABB-122,1657.0452,11.885,-48.4385,105.089,2.263,0.2512,2.33,Lower_BTL
ABAB,ABB-122,1657.1976,10.921,-48.9386,103.738,2.477,0.2538,2.325,Lower_BTL
ABAB,ABB-122,1657.35,10.978,-49.4376,96.681,2.961,0.2481,2.321,Lower_BTL
ABAB,ABB-122,1657.5024,10.955,-49.9367,86.348,3.54,0.2356,2.326,Lower_BTL
ABAB,ABB-122,1657.6548,10.828,-51.8398,79.328,4.512,0.1736,2.411,Upper_BTS
ABAB,ABB-122,1657.8072,10.7,-53.7428,72.308,5.867,0.1467,2.463,Upper_BTS
ABAB,ABB-122,1657.9596,10.573,-55.6449,61.056,7.628,0.123,2.515,Upper_BTS
ABAB,ABB-122,1658.112,9.998,-58.832,54.892,11.686,0.1034,2.556,Upper_BTS
ABAB,ABB-122,1658.2644,9.602,-62.018,48.728,11.956,0.091,2.54,Upper_BTS
ABAB,ABB-122,1658.4168,9.434,-62.3731,49.496,12.232,0.082,2.559,Upper_BTS
ABAB,ABB-122,1658.5692,9.265,-62.7282,50.265,11.279,0.0733,2.577,Upper_BTS
ABAB,ABB-122,1658.7216,9.232,-63.0822,50.75,10.4,0.0701,2.586,Upper_BTS
ABAB,ABB-122,1658.874,9.199,-61.2373,51.629,9.098,0.0668,2.57,Upper_BTS
ABAB,ABB-122,1659.0264,9.166,-59.3924,52.509,7.958,0.0636,2.595,Upper_BTS
ABAB,ABB-122,1659.1788,9.205,-57.5474,53.389,6.962,0.067,2.621,Upper_BTS
ABAB,ABB-122,1659.3312,9.244,-55.7685,54.268,6.108,0.0813,2.602,Upper_BTS
ABAB,ABB-122,1659.4836,9.283,-53.9906,56.914,5.358,0.101,2.584,Upper_BTS
ABAB,ABB-122,1659.636,9.323,-52.2126,59.561,4.701,0.1142,2.578,Upper_BTS
ABAB,ABB-122,1659.7884,9.366,-50.4347,63.777,4.151,0.1274,2.585,Upper_BTS
ABAB,ABB-122,1659.9408,9.409,-50.1158,65.321,3.665,0.1374,2.567,Upper_BTS
ABAB,ABB-122,1660.0932,9.452,-49.7968,66.865,3.237,0.1466,2.585,Upper_BTS
ABAB,ABB-122,1660.2456,9.454,-49.4779,64.927,2.984,0.1479,2.592,Upper_BTS
ABAB,ABB-122,1660.398,9.457,-49.637,60.526,2.75,0.1478,2.598,Upper_BTS
ABAB,ABB-122,1660.5504,9.459,-49.796,56.126,2.535,0.1476,2.596,Upper_BTS
ABAB,ABB-122,1660.7028,9.412,-49.9561,54.137,2.444,0.1474,2.593,Upper_BTS
ABAB,ABB-122,1660.8552,9.364,-50.1152,56.232,2.355,0.1494,2.59,Upper_BTS
ABAB,ABB-122,1661.0076,9.317,-50.2742,58.328,2.27,0.1552,2.588,Upper_BTS
ABAB,ABB-122,1661.16,9.659,-49.8623,60.424,2.28,0.1703,2.585,Upper_BTS
ABAB,ABB-122,1661.3124,9.681,-49.4514,53.853,2.289,0.1707,2.586,Upper_BTS
ABAB,ABB-122,1661.4648,9.689,-49.0394,55.704,2.364,0.1712,2.616,Upper_BTS
ABAB,ABB-122,1661.6172,9.698,-48.6285,57.555,2.441,0.1717,2.561,Upper_BTS
ABAB,ABB-122,1661.7696,9.706,-48.2166,60.512,2.521,0.1622,2.575,Upper_BTS
ABAB,ABB-122,1661.922,9.652,-47.8056,60.41,2.603,0.1524,2.573,Upper_BTS
ABAB,ABB-122,1662.0744,9.597,-47.3937,60.307,2.688,0.1527,2.571,Upper_BTS
ABAB,ABB-122,1662.2268,9.543,-46.9828,60.204,2.754,0.153,2.588,Upper_BTS
ABAB,ABB-122,1662.3792,9.474,-47.2008,58.686,2.822,0.1509,2.589,Upper_BTS
ABAB,ABB-122,1662.5316,9.405,-47.4189,57.167,2.891,0.1488,2.571,Upper_BTS
ABAB,ABB-122,1662.684,9.389,-47.636,55.649,2.931,0.149,2.56,Upper_BTS
ABAB,ABB-122,1662.8364,9.374,-47.854,55.193,2.97,0.1491,2.544,Upper_BTS
ABAB,ABB-122,1662.9888,9.358,-48.0721,54.737,3.011,0.153,2.528,Upper_BTS
ABAB,ABB-122,1663.1412,9.376,-47.8602,56.067,3.124,0.1569,2.513,Upper_BTS
ABAB,ABB-122,1663.2936,9.393,-47.6482,57.396,3.24,0.1595,2.527,Upper_BTS
ABAB,ABB-122,1663.446,9.411,-47.4363,58.725,3.362,0.1622,2.536,Upper_BTS
ABAB,ABB-122,1663.5984,9.428,-47.2234,59.977,3.487,0.1597,2.526,Upper_BTS
ABAB,ABB-122,1663.7508,9.447,-47.0114,61.229,3.618,0.1573,2.5,Upper_BTS
ABAB,ABB-122,1663.9032,9.466,-46.7995,62.481,3.791,0.1554,2.508,Upper_BTS
ABAB,ABB-122,1664.0556,9.485,-47.1026,60.444,3.972,0.1511,2.504,Upper_BTS
ABAB,ABB-122,1664.208,9.504,-47.4056,58.846,4.162,0.1468,2.516,Upper_BTS
ABAB,ABB-122,1664.3604,9.523,-47.7087,57.247,4.251,0.1405,2.501,Upper_BTS
ABAB,ABB-122,1664.5128,9.573,-48.0118,55.649,4.341,0.1363,2.488,Upper_BTS
ABAB,ABB-122,1664.6652,9.623,-48.3158,57.011,4.234,0.1362,2.52,Upper_BTS
ABAB,ABB-122,1664.8176,9.674,-48.4669,58.374,4.13,0.1362,2.582,Upper_BTS
ABAB,ABB-122,1664.97,9.678,-48.619,59.857,4.02,0.1361,2.571,Upper_BTS
ABAB,ABB-122,1665.1224,9.682,-48.77,61.34,3.913,0.1434,2.551,Upper_BTS
ABAB,ABB-122,1665.2748,9.687,-48.9221,62.824,3.809,0.15,2.531,Upper_BTS
ABAB,ABB-122,1665.4272,9.591,-49.0732,62.689,3.679,0.1561,2.51,Upper_BTS
ABAB,ABB-122,1665.5796,9.496,-49.2252,62.555,3.553,0.1699,2.438,Upper_BTS
ABAB,ABB-122,1665.732,9.45,-49.3583,60.345,3.455,0.2036,2.234,Upper_BTS
ABAB,ABB-122,1665.8844,9.403,-49.4924,58.136,3.361,0.2097,2.179,Upper_BTS
ABAB,ABB-122,1666.0368,9.423,-49.6264,56.416,3.422,0.2037,2.201,Upper_BTS
ABAB,ABB-122,1666.1892,9.542,-49.7605,54.697,3.484,0.1977,2.283,Upper_BTS
ABAB,ABB-122,1666.3416,9.631,-49.8936,52.978,3.547,0.1815,2.391,Upper_BTS
ABAB,ABB-122,1666.494,9.571,-49.8006,54.106,3.488,0.146,2.452,Upper_BTS
ABAB,ABB-122,1666.6464,9.512,-49.7067,55.234,3.43,0.1612,2.454,Upper_BTS
ABAB,ABB-122,1666.7988,9.453,-49.6138,57.879,3.398,0.2097,2.393,Upper_BTS
ABAB,ABB-122,1666.9512,9.941,-49.5208,58.608,3.365,0.2117,2.396,Upper_BTS
ABAB,ABB-122,1667.1036,10.419,-49.4269,59.337,3.333,0.2138,2.413,Upper_BTS
ABAB,ABB-122,1667.256,10.629,-49.334,59.852,3.518,0.1935,2.413,Upper_BTS
ABAB,ABB-122,1667.4084,10.201,-49.24,60.367,3.712,0.1732,2.411,Upper_BTS
ABAB,ABB-122,1667.5608,9.865,-49.4271,65.28,3.961,0.1852,2.414,Upper_BTS
ABAB,ABB-122,1667.7132,10.237,-49.6142,71.775,4.226,0.1999,2.383,Upper_BTS
ABAB,ABB-122,1667.8656,10.767,-49.8022,74.854,4.351,0.2042,2.344,Upper_BTS
ABAB,ABB-122,1668.018,10.997,-49.9893,72.149,4.481,0.1949,2.425,Upper_BTS
ABAB,ABB-122,1668.1704,10.89,-49.8944,69.445,4.614,0.176,2.469,Upper_BTS
ABAB,ABB-122,1668.3228,10.795,-49.7994,67.49,4.544,0.1635,2.512,Upper_BTS
ABAB,ABB-122,1668.4752,10.701,-49.7045,65.535,4.476,0.1611,2.539,Upper_BTS
ABAB,ABB-122,1668.6276,10.625,-49.6096,69.108,4.408,0.1586,2.519,Upper_BTS
ABAB,ABB-122,1668.78,10.548,-49.5146,77.123,3.901,0.1612,2.499,Upper_BTS
ABAB,ABB-122,1668.9324,10.505,-49.5087,85.386,3.319,0.1638,2.53,Upper_BTS
ABAB,ABB-122,1669.0848,10.462,-49.5028,93.649,2.822,0.2371,2.515,Upper_BTS
ABAB,ABB-122,1669.2372,10.382,-49.4968,102.468,2.54,0.2635,2.486,Upper_BTS
ABAB,ABB-122,1669.3896,10.301,-49.4909,110.124,2.286,0.2795,2.487,Upper_BTS
ABAB,ABB-122,1669.542,10.721,-49.486,117.78,2.169,0.2951,2.475,Upper_BTS
ABAB,ABB-122,1669.6944,10.354,-49.48,125.266,2.057,0.314,2.438,Upper_BTS
ABAB,ABB-122,1669.8468,10.266,-49.4821,128.738,1.951,0.322,2.4,Upper_BTS
ABAB,ABB-122,1669.9992,10.178,-49.4832,131.232,1.851,0.33,2.399,Upper_BTS
ABAB,ABB-122,1670.1516,10.37,-49.4852,131.682,1.854,0.3253,2.388,Upper_BTS
ABAB,ABB-122,1670.304,10.561,-49.4873,132.132,1.856,0.3205,2.377,Upper_BTS
ABAB,ABB-122,1670.4564,10.66,-49.3824,132.775,1.859,0.3081,2.402,Upper_BTS
ABAB,ABB-122,1670.6088,10.37,-49.2784,133.418,1.862,0.3089,2.428,Upper_BTS
ABAB,ABB-122,1670.7612,10.353,-49.1735,134.062,1.879,0.3097,2.447,Upper_BTS
ABAB,ABB-122,1670.9136,10.36,-49.0686,132.914,1.897,0.3069,2.426,Upper_BTS
ABAB,ABB-122,1671.066,10.367,-48.9646,131.766,1.915,0.2943,2.415,Upper_BTS
ABAB,ABB-122,1671.2184,10.374,-48.8597,127.595,1.933,0.2817,2.464,Upper_BTS
ABAB,ABB-122,1671.3708,10.047,-48.9358,123.424,2.014,0.2775,2.485,Upper_BTS
ABAB,ABB-122,1671.5232,9.929,-49.0118,121.758,2.099,0.2842,2.473,Upper_BTS
ABAB,ABB-122,1671.6756,10.034,-49.0879,124.743,2.188,0.2914,2.461,Upper_BTS
ABAB,ABB-122,1671.828,10.14,-49.164,127.729,2.28,0.2986,2.455,Upper_BTS
ABAB,ABB-122,1671.9804,10.292,-49.687,129.301,2.511,0.2942,2.451,Upper_BTS
ABAB,ABB-122,1672.1328,10.444,-50.2101,126.378,2.765,0.2777,2.444,Upper_BTS
ABAB,ABB-122,1672.2852,10.431,-50.7332,123.456,3.083,0.2498,2.455,Upper_BTS
ABAB,ABB-122,1672.4376,10.294,-52.5742,113.402,3.436,0.2108,2.475,BTS
ABAB,ABB-122,1672.59,10.157,-54.4163,101.018,3.88,0.1719,2.495,BTS
ABAB,ABB-122,1672.7424,10.02,-56.8744,85.14,4.201,0.1534,2.503,BTS
ABAB,ABB-122,1672.8948,9.95,-59.3314,72.826,4.549,0.1529,2.509,BTS
ABAB,ABB-122,1673.0472,9.881,-59.5725,69.378,4.543,0.1523,2.515,BTS
ABAB,ABB-122,1673.1996,9.811,-59.8126,65.93,4.538,0.1571,2.521,BTS
ABAB,ABB-122,1673.352,9.825,-59.7106,68.788,4.283,0.1619,2.515,BTS
ABAB,ABB-122,1673.5044,9.84,-59.6097,72.447,4.042,0.1667,2.494,BTS
ABAB,ABB-122,1673.6568,9.855,-59.5078,76.105,3.814,0.1715,2.479,BTS
ABAB,ABB-122,1673.8092,9.857,-61.3868,79.763,3.73,0.1909,2.47,BTS
ABAB,ABB-122,1673.9616,9.859,-63.2659,78.825,3.649,0.1958,2.478,BTS
ABAB,ABB-122,1674.114,9.854,-64.709,77.859,3.569,0.2007,2.485,BTS
ABAB,ABB-122,1674.2664,9.85,-66.152,76.893,3.49,0.2053,2.471,BTS
ABAB,ABB-122,1674.4188,9.845,-65.5001,75.927,3.443,0.2099,2.47,BTS
ABAB,ABB-122,1674.5712,9.841,-64.8482,76.814,3.396,0.2115,2.47,BTS
ABAB,ABB-122,1674.7236,9.856,-64.1972,77.7,3.35,0.2102,2.472,BTS
ABAB,ABB-122,1674.876,9.87,-62.3413,78.587,3.304,0.2088,2.474,BTS
ABAB,ABB-122,1675.0284,9.885,-60.4864,81.397,3.259,0.2075,2.465,BTS
ABAB,ABB-122,1675.1808,9.849,-58.6304,84.208,3.074,0.2138,2.48,BTS
ABAB,ABB-122,1675.3332,9.813,-57.1335,89.538,2.899,0.2273,2.473,BTS
ABAB,ABB-122,1675.4856,9.796,-55.6376,94.868,2.774,0.2408,2.467,BTS
ABAB,ABB-122,1675.638,9.778,-54.1406,102.964,2.655,0.2529,2.461,BTS
ABAB,ABB-122,1675.7904,9.761,-52.6447,105.934,2.679,0.2609,2.482,BTS
ABAB,ABB-122,1675.9428,9.743,-51.1478,108.904,2.704,0.271,2.508,BTS
ABAB,ABB-122,1676.0952,9.727,-50.2998,115.041,2.728,0.2811,2.515,BTS
ABAB,ABB-122,1676.2476,9.71,-49.4519,122.483,2.753,0.2866,2.507,BTS
ABAB,ABB-122,1676.4,9.693,-48.604,125.759,2.778,0.2834,2.5,BTS
ABAB,ABB-122,1676.5524,9.676,-49.69,124.184,2.804,0.2801,2.492,BTS
ABAB,ABB-122,1676.7048,9.659,-50.7751,122.609,2.829,0.2578,2.482,BTS
ABAB,ABB-122,1676.8572,9.642,-51.8612,117.139,3.101,0.207,2.493,BTS
ABAB,ABB-122,1677.0096,9.626,-54.7122,111.67,3.398,0.1897,2.507,BTS
ABAB,ABB-122,1677.162,9.543,-57.5633,102.795,3.647,0.1826,2.522,BTS
ABAB,ABB-122,1677.3144,9.461,-63.8744,92.713,3.674,0.1862,2.511,BTS
ABAB,ABB-122,1677.4668,9.339,-70.1844,82.631,3.702,0.1966,2.485,BTS
ABAB,ABB-122,1677.6192,9.218,-73.1755,74.818,3.619,0.2071,2.455,BTS
ABAB,ABB-122,1677.7716,9.127,-75.0076,71.687,3.537,0.2084,2.42,BTS
ABAB,ABB-122,1677.924,9.035,-73.8066,68.556,3.458,0.2098,2.421,BTS
ABAB,ABB-122,1678.0764,9.004,-73.4337,68.786,3.436,0.1961,2.43,BTS
ABAB,ABB-122,1678.2288,8.973,-73.0598,69.015,3.415,0.1956,2.44,BTS
ABAB,ABB-122,1678.3812,8.941,-72.6868,70.484,3.393,0.195,2.432,BTS
ABAB,ABB-122,1678.5336,8.912,-72.3129,71.954,3.372,0.1973,2.421,BTS
ABAB,ABB-122,1678.686,8.883,-74.398,73.423,3.351,0.1996,2.409,BTS
ABAB,ABB-122,1678.8384,8.828,-72.995,74.306,3.276,0.2019,2.433,BTS
ABAB,ABB-122,1678.9908,8.773,-72.1201,75.188,3.204,0.2043,2.445,BTS
ABAB,ABB-122,1679.1432,8.779,-75.0502,76.071,3.133,0.1944,2.442,BTS
ABAB,ABB-122,1679.2956,8.785,-77.9812,74.923,3.063,0.1863,2.434,BTS
ABAB,ABB-122,1679.448,8.791,-83.4393,73.775,2.891,0.1876,2.425,BTS
ABAB,ABB-122,1679.6004,8.785,-88.0524,72.628,2.729,0.189,2.418,BTS
ABAB,ABB-122,1679.7528,8.778,-92.6654,68.781,2.711,0.1904,2.405,BTS
ABAB,ABB-122,1679.9052,8.772,-95.5945,65.692,2.694,0.198,2.393,BTS
ABAB,ABB-122,1680.0576,8.713,-98.5226,64.407,2.676,0.2056,2.374,BTS
ABAB,ABB-122,1680.21,8.655,-101.4516,63.122,2.659,0.2056,2.36,BTS
ABAB,ABB-122,1680.3624,8.597,-101.4647,60.404,2.726,0.2047,2.345,BTS
ABAB,ABB-122,1680.5148,8.571,-97.0188,60.285,2.795,0.2038,2.34,BTS
ABAB,ABB-122,1680.6672,8.545,-92.5728,64.852,2.865,0.2029,2.358,BTS
ABAB,ABB-122,1680.8196,8.52,-83.4989,69.419,2.937,0.202,2.376,BTS
ABAB,ABB-122,1680.972,8.495,-75.047,77.761,3.011,0.2011,2.409,BTS
ABAB,ABB-122,1681.1244,8.51,-72.571,86.104,3.089,0.2039,2.435,BTS
ABAB,ABB-122,1681.2768,8.525,-70.0951,87.246,3.05,0.2066,2.46,BTS
ABAB,ABB-122,1681.4292,8.541,-67.8632,88.388,3.011,0.2187,2.458,BTS
ABAB,ABB-122,1681.5816,8.647,-63.6862,93.604,2.972,0.2308,2.455,BTS
ABAB,ABB-122,1681.734,8.753,-60.3423,102.318,2.85,0.241,2.474,BTS
ABAB,ABB-122,1681.8864,8.859,-57.0128,111.032,2.733,0.2671,2.489,BTS
ABAB,ABB-122,1682.0388,8.983,-53.7002,126.133,2.698,0.2932,2.484,BTS
ABAB,ABB-122,1682.1912,9.106,-52.4167,130.776,2.664,0.3018,2.48,BTS
ABAB,ABB-122,1682.3436,9.23,-51.1332,135.419,2.631,0.2977,2.492,BTS
ABAB,ABB-122,1682.496,9.315,-49.8496,140.062,2.598,0.2937,2.505,BTS
ABAB,ABB-122,1682.6484,9.4,-48.5661,138.525,2.565,0.2924,2.49,BTS
ABAB,ABB-122,1682.8008,9.485,-48.4406,137.341,2.551,0.2911,2.506,BTS
ABAB,ABB-122,1682.9532,9.54,-48.315,136.157,2.538,0.2994,2.51,BTS
ABAB,ABB-122,1683.1056,9.595,-48.1895,134.973,2.525,0.2997,2.482,BTS
ABAB,ABB-122,1683.258,9.65,-48.0639,136.371,2.511,0.2999,2.495,BTS
ABAB,ABB-122,1683.4104,9.705,-48.2734,137.769,2.498,0.3001,2.494,BTS
ABAB,ABB-122,1683.5628,9.76,-48.4829,138.37,2.491,0.2872,2.492,BTS
ABAB,ABB-122,1683.7152,9.814,-48.6923,138.97,2.484,0.2838,2.502,BTS
ABAB,ABB-122,1683.8676,9.87,-48.9018,139.571,2.477,0.2803,2.511,BTS
ABAB,ABB-122,1684.02,9.924,-49.1113,139.116,2.47,0.2837,2.508,BTS
ABAB,ABB-122,1684.1724,9.979,-49.3207,138.662,2.463,0.2871,2.504,BTS
ABAB,ABB-122,1684.3248,10.038,-49.2922,138.207,2.456,0.2904,2.496,BTS
ABAB,ABB-122,1684.4772,10.096,-49.2627,137.753,2.449,0.301,2.487,BTS
ABAB,ABB-122,1684.6296,10.155,-49.2331,138.381,2.379,0.3043,2.493,BTS
ABAB,ABB-122,1684.782,10.213,-49.2036,139.009,2.311,0.3035,2.507,BTS
ABAB,ABB-122,1684.9344,10.272,-49.1751,138.857,2.245,0.3027,2.502,BTS
ABAB,ABB-122,1685.0868,10.316,-49.1455,138.705,2.181,0.3018,2.489,BTS
ABAB,ABB-122,1685.2392,10.361,-49.321,138.553,2.148,0.3036,2.476,BTS
ABAB,ABB-122,1685.3916,10.405,-49.4965,138.298,2.116,0.3106,2.488,BTS
ABAB,ABB-122,1685.544,10.45,-49.6719,138.042,2.085,0.3121,2.49,BTS
ABAB,ABB-122,1685.6964,10.489,-49.8484,137.787,2.053,0.3135,2.493,BTS
ABAB,ABB-122,1685.8488,10.529,-50.0239,137.532,2.023,0.3149,2.477,BTS
ABAB,ABB-122,1686.0012,10.568,-50.7463,141.486,1.992,0.3171,2.435,BTS
ABAB,ABB-122,1686.1536,10.608,-51.4698,143.006,1.974,0.3194,2.454,BTS
ABAB,ABB-122,1686.306,10.663,-52.1933,144.526,1.955,0.3331,2.457,BTS
ABAB,ABB-122,1686.4584,10.719,-52.9157,143.124,1.937,0.3471,2.441,BTS
ABAB,ABB-122,1686.6108,10.846,-52.9772,141.721,1.919,0.3534,2.404,BTS
ABAB,ABB-122,1686.7632,10.974,-53.0387,140.319,1.901,0.3599,2.364,BTS
ABAB,ABB-122,1686.9156,11.171,-53.1001,138.407,1.883,0.3665,2.345,BTS
ABAB,ABB-122,1687.068,11.368,-53.1616,136.495,1.85,0.3716,2.326,BTS
ABAB,ABB-122,1687.2204,11.689,-53.121,134.583,1.817,0.3767,2.299,BTS
ABAB,ABB-122,1687.3728,12.068,-53.0795,135.332,1.785,0.376,2.275,BTS
ABAB,ABB-122,1687.5252,12.089,-53.039,136.08,1.753,0.3757,2.276,BTS
ABAB,ABB-122,1687.6776,12.546,-52.9974,135.631,1.722,0.3753,2.277,BTS
ABAB,ABB-122,1687.83,12.885,-52.9569,135.182,1.691,0.3781,2.283,BTS
ABAB,ABB-122,1687.9824,13.224,-52.9154,134.733,1.659,0.381,2.27,BTS
ABAB,ABB-122,1688.1348,13.308,-52.8748,130.086,1.628,0.3919,2.273,BTS
ABAB,ABB-122,1688.2872,13.442,-52.7373,128.909,1.598,0.3985,2.297,BTS
ABAB,ABB-122,1688.4396,13.576,-52.6008,129.461,1.568,0.4051,2.302,BTS
ABAB,ABB-122,1688.592,13.9,-52.4632,130.014,1.545,0.4041,2.283,BTS
ABAB,ABB-122,1688.7444,13.797,-52.3257,130.566,1.523,0.3984,2.246,BTS
ABAB,ABB-122,1688.8968,13.694,-52.1892,132.127,1.501,0.3926,2.218,BTS
ABAB,ABB-122,1689.0492,13.497,-52.0516,133.688,1.48,0.3937,2.233,BTS
ABAB,ABB-122,1689.2016,13.545,-51.8311,135.249,1.458,0.3938,2.251,BTS
ABAB,ABB-122,1689.354,13.596,-51.6106,136.809,1.461,0.3938,2.236,BTS
ABAB,ABB-122,1689.5064,13.646,-51.39,138.368,1.463,0.3939,2.236,BTS
ABAB,ABB-122,1689.6588,13.761,-51.1695,139.928,1.465,0.394,2.276,BTS
ABAB,ABB-122,1689.8112,13.875,-50.949,138.754,1.467,0.394,2.297,BTS
ABAB,ABB-122,1689.9636,13.548,-50.7284,137.58,1.469,0.3899,2.296,BTS
ABAB,ABB-122,1690.116,12.812,-50.5079,131.73,1.471,0.376,2.315,BTS
ABAB,ABB-122,1690.2684,12.695,-50.3264,128.514,1.473,0.362,2.304,BTS
ABAB,ABB-122,1690.4208,12.936,-50.1448,127.185,1.499,0.3552,2.315,BTS
ABAB,ABB-122,1690.5732,12.861,-49.9633,127.28,1.525,0.3483,2.326,BTS
ABAB,ABB-122,1690.7256,12.886,-49.7817,127.375,1.551,0.3414,2.313,BTS
ABAB,ABB-122,1690.878,12.911,-49.6002,127.47,1.578,0.3387,2.299,BTS
ABAB,ABB-122,1691.0304,12.936,-49.4187,129.124,1.615,0.336,2.267,BTS
ABAB,ABB-122,1691.1828,12.136,-49.3831,130.778,1.653,0.3247,2.232,BTS
ABAB,ABB-122,1691.3352,11.725,-49.3476,134.167,1.645,0.3083,2.263,BTS
ABAB,ABB-122,1691.4876,11.136,-49.3121,129.869,1.644,0.2957,2.3,BTS
ABAB,ABB-122,1691.64,11.142,-49.2765,126.817,1.643,0.2899,2.362,BTS
ABAB,ABB-122,1691.7924,11.148,-49.241,123.765,1.642,0.284,2.425,BTS
ABAB,ABB-122,1691.9448,11.282,-49.1865,120.712,1.641,0.2913,2.425,BTS
ABAB,ABB-122,1692.0972,11.426,-49.1319,119.818,1.679,0.3044,2.404,BTS
ABAB,ABB-122,1692.2496,11.57,-49.0784,122.365,1.718,0.3115,2.382,BTS
ABAB,ABB-122,1692.402,11.523,-49.0239,124.911,1.758,0.3185,2.333,BTS
ABAB,ABB-122,1692.5544,11.476,-48.9703,124.38,1.839,0.3255,2.317,BTS
ABAB,ABB-122,1692.7068,11.414,-48.7878,123.848,1.924,0.3285,2.339,BTS
ABAB,ABB-122,1692.8592,11.513,-48.6053,122.155,1.953,0.3167,2.374,BTS
ABAB,ABB-122,1693.0116,11.612,-48.4237,120.461,1.952,0.2876,2.365,BTS
ABAB,ABB-122,1693.164,11.108,-48.2412,118.768,1.95,0.2709,2.356,BTS
ABAB,ABB-122,1693.3164,10.899,-48.0587,115.665,1.949,0.262,2.363,A
ABAB,ABB-122,1693.4688,10.958,-48.0491,112.562,1.947,0.253,2.397,A
ABAB,ABB-122,1693.6212,11.224,-48.0386,108.059,2.016,0.2652,2.394,A
ABAB,ABB-122,1693.7736,11.49,-48.0291,114.314,2.088,0.3256,2.358,A
ABAB,ABB-122,1693.926,11.732,-48.0185,120.569,2.227,0.3431,2.322,A
ABAB,ABB-122,1694.0784,11.974,-48.708,124.877,2.375,0.3451,2.279,A
ABAB,ABB-122,1694.2308,12.042,-49.3975,129.185,2.655,0.3472,2.231,A
ABAB,ABB-122,1694.3832,12.111,-50.0869,127.811,3.079,0.3328,2.257,A
ABAB,ABB-122,1694.5356,11.869,-50.3694,126.437,3.387,0.2748,2.302,A
ABAB,ABB-122,1694.688,11.3,-50.6528,115.25,3.726,0.2585,2.422,A
ABAB,ABB-122,1694.8404,10.821,-50.9353,107.286,3.819,0.2232,2.5,A
ABAB,ABB-122,1694.9928,10.586,-51.2178,99.357,3.725,0.2081,2.527,A
ABAB,ABB-122,1695.1452,10.35,-51.5012,95.665,3.634,0.2044,2.546,A
ABAB,ABB-122,1695.2976,10.323,-51.4257,91.972,3.544,0.2006,2.529,A
ABAB,ABB-122,1695.45,10.297,-51.3512,94.004,3.059,0.2028,2.513,A
ABAB,ABB-122,1695.6024,10.361,-51.2756,96.036,2.732,0.2051,2.466,A
ABAB,ABB-122,1695.7548,10.426,-51.2011,103.176,2.441,0.2073,2.431,A
ABAB,ABB-122,1695.9072,10.519,-51.3636,109.12,2.45,0.2571,2.398,A
ABAB,ABB-122,1696.0596,10.613,-51.526,115.064,2.459,0.3106,2.366,A
ABAB,ABB-122,1696.212,10.758,-51.6885,118.393,2.467,0.3319,2.274,A
ABAB,ABB-122,1696.3644,10.902,-50.875,121.722,2.528,0.3414,2.203,A
ABAB,ABB-122,1696.5168,11.881,-50.0614,121.87,2.59,0.3602,2.147,A
